STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,STATISTICAL_OPERATION,Statistical operation,UNIT_MEASURE,Unit of measure,AGE,Age,METHODOLOGY,Methodology,DEFINITION,Definition,POVERTY_LINE,Poverty line,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,CURRENCY,Currency,DECIMALS,Decimals,PRICE_BASE,Price base,BASE_PER,Base period,CONF_STATUS,Confidentiality status
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ISR,Israel,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2012,,98.57664,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ISR,Israel,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2013,,100.1245,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ISR,Israel,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2014,,100.6049,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2004,,82.69028,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2005,,84.52068,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2018,,105.3858,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2019,,107.4401,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2020,,108.2104,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2021,,111.8844,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2022,,119.4957,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2006,,86.2128,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2007,,88.05636,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2008,,90.14353,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2009,,90.41348,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2010,,92.02002,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2011,,94.69976,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2012,,96.13511,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2013,,97.03713,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2014,,98.88728,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2015,,100,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2016,,101.4288,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2017,,103.0485,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,1998,,72.10956,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,1999,,73.36055,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2000,,75.35555,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2001,,77.25836,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2002,,79.00316,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,RUS,Russia,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2016,,107.0424,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,RUS,Russia,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2017,,110.9852,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2004,,82.9535,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2005,,84.60037,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2018,,102.25,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2019,,102.875,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2020,,102.7333,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2021,,104.6583,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2022,,113.2417,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2006,,86.36923,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2007,,87.94956,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2008,,90.89397,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2009,,91.59818,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2010,,92.99553,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2011,,95.5814,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2012,,98.48837,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2013,,99.68993,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2014,,99.93023,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2015,,99.96899,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ITA,Italy,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2016,,99.875,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ESP,Spain,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2016,,99.7974,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ESP,Spain,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2017,,101.7495,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ESP,Spain,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2018,,103.4538,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ESP,Spain,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2019,,104.1775,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ESP,Spain,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2020,,103.8412,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ESP,Spain,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2021,,107.0532,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ESP,Spain,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2022,,116.0356,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ESP,Spain,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2007,,88.87067,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ESP,Spain,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2008,,92.49245,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ESP,Spain,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2009,,92.22625,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ESP,Spain,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2010,,93.8862,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ESP,Spain,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2011,,96.88689,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ESP,Spain,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2012,,99.25687,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ESP,Spain,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2013,,100.655,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,ESP,Spain,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2014,,100.5029,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,HUN,Hungary,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2016,,100.3948,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,HUN,Hungary,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2017,,102.7523,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,HUN,Hungary,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2018,,105.681,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,HUN,Hungary,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2019,,109.2092,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,HUN,Hungary,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2020,,112.8423,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,HUN,Hungary,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2021,,118.6097,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,HUN,Hungary,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2022,,135.9363,,A,Normal value,,,,,2,Two,,,2015,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,HUN,Hungary,A,Annual,CPI,Consumer Price Index,_Z,Not applicable​​,IX,Index,_T,Total,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,2006,,71.76783,,A,Normal value,,,,,2,Two,,,2015,,,
